Date,Open,High,Low,Adjusted_Close,Volume,Returns,Volume_Change
2011-12-27,14.25526237487793,14.25526237487793,14.25526237487793,7.825997352600098,188,0.009052902356339265,-0.9755653756173642
2011-12-28,14.207301139831543,14.207301139831543,13.903544425964355,7.682644367218018,32088,-0.018317535634541526,169.68085106382978
2011-12-29,14.095390319824219,14.164668083190918,14.015454292297363,7.7236008644104,23456,0.005331041661533309,-0.26901022188980306
2011-12-30,14.138023376464844,14.228616714477539,14.095390319824219,7.805519104003906,19328,0.010606223836731044,-0.1759890859481582
2012-01-03,14.479083061218262,14.479083061218262,14.271249771118164,7.896212100982666,21017,0.011619085901953374,0.0873861754966887
2012-01-04,14.287237167358398,14.313881874084473,14.249933242797852,7.823070049285889,5630,-0.009262928953956973,-0.7321216158348004
2012-01-05,14.18598461151123,14.18598461151123,13.962163925170898,7.6709394454956055,35654,-0.01944640695172739,5.332859680284192
2012-01-06,14.004796028137207,14.111377716064453,13.946175575256348,7.741154193878174,31525,0.009153344108823402,-0.1158074830313569
2012-01-09,14.207301139831543,14.436450958251953,14.175326347351074,7.875730991363525,27585,0.017384590736065908,-0.12498017446471055
2012-01-10,14.564349174499512,14.56967830657959,14.431121826171875,7.943019390106201,12385,0.00854376550144531,-0.5510241073046946
2012-01-11,14.35118579864502,14.420463562011719,14.271249771118164,7.84062385559082,34715,-0.012891260802274318,1.8029874848607186
2012-01-12,14.329869270324707,14.329869270324707,14.068744659423828,7.77918815612793,31713,-0.007835562653484951,-0.0864755869220798
2012-01-13,13.983480453491211,14.212630271911621,13.983480453491211,7.77918815612793,36967,0.0,0.16567338315517288
2012-01-17,14.436450958251953,14.463095664978027,14.25526237487793,7.834775447845459,63050,0.007145641756169718,0.7055752427841047
2012-01-18,14.31921100616455,14.500399589538574,14.313881874084473,7.960572719573975,21955,0.016056270223176572,-0.6517842981760508
2012-01-19,14.543031692504883,14.543031692504883,14.31921100616455,7.869880676269531,33214,-0.011392653079023263,0.5128216807105443
2012-01-20,14.345856666564941,14.345856666564941,14.335199356079102,7.869880676269531,13511,0.0,-0.5932137050641295
2012-01-23,14.702903747558594,14.702903747558594,14.329869270324707,7.904989242553711,19328,0.0044611306992294875,0.4305380800828955
2012-01-24,14.372502326965332,14.38848876953125,14.28190803527832,7.846479415893555,4316,-0.0074016326733488125,-0.7766970198675497
2012-01-25,14.079402923583984,14.079402923583984,13.786304473876953,7.665087699890137,66428,-0.02311759279403669,14.391102873030583
2012-01-26,14.068744659423828,14.068744659423828,13.908872604370117,7.682644367218018,11634,0.002290471813927608,-0.8248630095742759
2012-01-27,13.935518264770508,14.004796028137207,13.935518264770508,7.688493251800537,5254,0.0007613113796438586,-0.5483926422554581
2012-01-30,13.919530868530273,13.95683479309082,13.8928861618042,7.65338659286499,4504,-0.004566129901632632,-0.14274838218500185
2012-01-31,14.015454292297363,14.015454292297363,13.93018913269043,7.647534370422363,19140,-0.0007646578898918843,3.24955595026643
2012-02-01,14.047429084777832,14.06341552734375,14.004796028137207,7.7001953125,14637,0.006886002667906732,-0.23526645768025078
2012-02-02,14.026111602783203,14.047429084777832,14.015454292297363,7.697268486022949,4691,-0.0003800976934051903,-0.6795108287217326
2012-02-03,14.074073791503906,14.2179594039917,14.068744659423828,7.770410537719727,13136,0.00950233863215133,1.8002558089959497
2012-02-06,14.138023376464844,14.143351554870605,14.079402923583984,7.7294535636901855,6192,-0.005270889334704321,-0.5286236297198539
2012-02-07,14.138023376464844,14.169997215270996,14.132694244384766,7.758707523345947,1126,0.003784738392528242,-0.8181524547803618
2012-02-08,14.271249771118164,14.31921100616455,14.207301139831543,7.811368465423584,17639,0.0067873343490756355,14.6651865008881
2012-02-09,14.335199356079102,14.335199356079102,14.249933242797852,7.823070049285889,6755,0.0014980197021943198,-0.6170417824139691
2012-02-10,14.12203598022461,14.15933895111084,14.111377716064453,7.749930381774902,1877,-0.009349228250571828,-0.7221317542561065
2012-02-13,14.180654525756836,14.28190803527832,14.180654525756836,7.808444499969482,6005,0.007550276623411234,2.1992541289291423
2012-02-14,14.2179594039917,14.361844062805176,14.2179594039917,7.881586074829102,7694,0.009366984020940938,0.2812656119900083
2012-02-15,14.638956069946289,14.644285202026367,14.58033561706543,8.024937629699707,2815,0.018188160797788955,-0.6341304912919158
2012-02-16,14.537702560424805,14.67625904083252,14.521716117858887,8.057121276855469,24395,0.004010454490842585,7.666074600355239
2012-02-17,14.654943466186523,14.692246437072754,14.601652145385742,8.039567947387695,4691,-0.0021786105563778024,-0.8077064972330396
2012-02-21,14.692246437072754,14.718892097473145,14.56967830657959,7.998607635498047,2627,-0.005094839941362506,-0.4399914730334683
2012-02-22,14.622967720031738,14.686917304992676,14.622967720031738,8.054192543029785,6755,0.006949322940289049,1.571374191092501
2012-02-23,14.74020767211914,14.74020767211914,14.61763858795166,8.071748733520508,13511,0.0021797579828055635,1.0001480384900074
2012-02-24,14.7295503616333,14.7295503616333,14.622967720031738,8.030789375305176,938,-0.005074409470309127,-0.9305750869661757
2012-02-27,14.548360824584961,14.638956069946289,14.548360824584961,8.036642074584961,2252,0.0007287825649844315,1.4008528784648187
2012-02-28,14.638956069946289,14.638956069946289,14.638956069946289,8.036642074584961,0,0.0,-1.0
2012-03-01,14.77218246459961,14.873435020446777,14.77218246459961,8.156593322753906,2815,0.01937888361621254,0.0
2012-03-02,14.852117538452148,14.894750595092773,14.841460227966309,8.165365219116211,8632,0.0010754362777698478,2.0664298401420957
2012-03-05,14.809486389160156,14.809486389160156,14.697574615478516,8.106856346130371,751,-0.007165493693884306,-0.9129981464318814
2012-03-06,14.601652145385742,14.601652145385742,14.500399589538574,7.989830493927002,6192,-0.014435417035510767,7.245006657789613
2012-03-07,14.543031692504883,14.654943466186523,14.537702560424805,8.036642074584961,5630,0.005858895341213977,-0.0907622739018088
2012-03-08,14.814814567565918,14.969358444213867,14.777510643005371,8.212173461914062,6380,0.02184138421246873,0.13321492007104796
2012-03-09,14.884093284606934,14.884093284606934,14.8681058883667,8.162443161010742,1877,-0.006055680768794813,-0.7057993730407524
2012-03-12,14.921396255493164,14.921396255493164,14.846789360046387,8.150739669799805,1877,-0.0014338220775418353,0.0
2012-03-13,14.990674018859863,14.996003150939941,14.910737991333008,8.185848236083984,2815,0.004307408616455399,0.4997336174746936
2012-03-14,15.006661415100098,15.038636207580566,14.948041915893555,8.206326484680176,7318,0.0025016648251456886,1.599644760213144
2012-03-15,14.948041915893555,14.948041915893555,14.889422416687012,8.185848236083984,4504,-0.0024954221154155354,-0.3845312927029243
2012-03-16,14.809486389160156,14.809486389160156,14.777510643005371,8.11270809173584,3190,-0.008934949957383309,-0.2917406749555951
2012-03-19,14.841460227966309,14.841460227966309,14.468424797058105,7.966423034667969,8820,-0.01803159381722208,1.7648902821316614
2012-03-20,14.383159637451172,14.383159637451172,14.154009819030762,7.770410537719727,26459,-0.024604831565590013,1.9998866213151927
2012-03-21,14.132694244384766,14.143351554870605,14.106047630310059,7.744078159332275,8632,-0.003388801435860622,-0.6737594013379191
2012-03-22,13.999466896057129,13.999466896057129,13.898215293884277,7.641684532165527,19703,-0.013222184107653301,1.2825532900834107
2012-03-23,13.866239547729492,14.175326347351074,13.86091136932373,7.694345474243164,15200,0.0068912740189646104,-0.22854387656702024
2012-03-26,14.148680686950684,14.228616714477539,14.148680686950684,7.770410537719727,9758,0.009885839377915984,-0.35802631578947364
2012-03-27,13.962163925170898,13.962163925170898,13.93018913269043,7.647534370422363,11071,-0.01581334302748716,0.1345562615290019
2012-03-28,13.87156867980957,13.87156867980957,13.749000549316406,7.577319622039795,13886,-0.009181357674459267,0.25426790714479264
2012-03-29,13.76498794555664,13.898215293884277,13.76498794555664,7.621204376220703,7131,0.005791593382607596,-0.4864611839262567
2012-03-30,13.887557029724121,13.887557029724121,13.722354888916016,7.533437252044678,10321,-0.011516175113984839,0.4473425886972373
2012-04-02,13.733014106750488,13.914201736450195,13.690381050109863,7.621204376220703,26834,0.011650342498333632,1.5999418660982463
2012-04-03,13.914201736450195,14.127365112304688,13.914201736450195,7.75578498840332,8069,0.01765870662155833,-0.699299396288291
2012-04-04,13.924860000610352,14.084732055664062,13.924860000610352,7.714824199676514,2439,-0.005281320818982582,-0.6977320609740985
2012-04-05,14.111377716064453,14.180654525756836,14.111377716064453,7.761636734008789,9383,0.006067867928116755,2.847068470684707
2012-04-09,14.084732055664062,14.196642875671387,14.031441688537598,7.790888786315918,13886,0.003768799456815186,0.4799104763934776
2012-04-10,14.031441688537598,14.031441688537598,14.026111602783203,7.7001953125,4316,-0.011640966300945577,-0.6891833501368285
2012-04-11,14.228616714477539,14.228616714477539,14.143351554870605,7.7938151359558105,12385,0.01215811023700053,1.869555143651529
2012-04-12,14.265920639038086,14.44710922241211,14.260592460632324,7.919615745544434,11634,0.016141082049567324,-0.060637868389180505
2012-04-13,14.38848876953125,14.516386985778809,14.361844062805176,7.966423034667969,8444,0.005910298002762104,-0.27419632112772907
2012-04-16,14.425792694091797,14.425792694091797,14.239274978637695,7.82892370223999,11822,-0.017259858261306826,0.4000473709142587
2012-04-17,14.436450958251953,14.48441219329834,14.431121826171875,7.928396701812744,5817,0.012705833311965176,-0.5079512772796482
2012-04-18,14.383159637451172,14.383159637451172,14.324540138244629,7.866954803466797,751,-0.0077495994028526916,-0.8708956506790442
2012-04-19,14.420463562011719,14.425792694091797,14.335199356079102,7.869880676269531,3941,0.0003719193608999749,4.247669773635153
2012-04-20,14.335199356079102,14.335199356079102,14.335199356079102,7.869880676269531,0,0.0,-1.0
2012-04-24,14.846789360046387,14.846789360046387,14.825472831726074,8.139037132263184,1126,0.03381653981888211,0.49933422103861513
2012-04-25,14.878764152526855,14.878764152526855,14.862775802612305,8.159513473510742,5630,0.002515818629993838,4.0
2012-04-26,14.750865936279297,14.846789360046387,14.628296852111816,8.045419692993164,6755,-0.01398291465391599,0.19982238010657194
2012-04-27,14.702903747558594,14.702903747558594,14.575007438659668,8.060046195983887,10696,0.0018179912980127444,0.583419689119171
2012-04-30,14.697574615478516,14.697574615478516,14.596323013305664,8.045419692993164,16889,-0.0018146922033784874,0.5790014958863126
2012-05-01,14.71356201171875,14.7295503616333,14.644285202026367,8.04833984375,20642,0.00036295816355980115,0.22221564331813615
2012-05-02,14.686917304992676,14.724221229553223,14.660271644592285,8.074674606323242,1877,0.003272073879148296,-0.9090688886735782
2012-05-03,14.83613109588623,14.878764152526855,14.788168907165527,8.121482849121094,6005,0.005796920009779161,2.1992541289291423
2012-05-04,14.665600776672363,14.665600776672363,14.665600776672363,8.051265716552734,751,-0.008645851240818403,-0.8749375520399667
2012-05-07,14.686917304992676,14.686917304992676,14.67625904083252,8.057121276855469,8820,0.0007272844430779024,10.744340878828229
2012-05-08,14.798828125,14.83613109588623,14.750865936279297,8.144887924194336,9570,0.010893052781888901,0.08503401360544216
2012-05-09,14.873435020446777,15.059951782226562,14.873435020446777,8.267763137817383,4879,0.015086176110299387,-0.4901776384535005
2012-05-10,15.102584838867188,15.102584838867188,14.921396255493164,8.191697120666504,4691,-0.009200314024835454,-0.03853248616519778
2012-05-11,14.761524200439453,14.761524200439453,14.665600776672363,8.051265716552734,1314,-0.017143139210979985,-0.7198891494350885
2012-05-14,14.670929908752441,14.670929908752441,14.649614334106445,8.051265716552734,3565,0.0,1.7130898021308982
2012-05-15,14.601652145385742,14.612310409545898,14.521716117858887,7.972278118133545,10884,-0.009810581491155768,2.053015427769986
2012-05-16,14.505728721618652,14.505728721618652,14.372502326965332,7.893286228179932,9007,-0.009908320906911183,-0.1724549797868431
2012-05-17,14.260592460632324,14.260592460632324,14.116706848144531,7.761636734008789,10133,-0.016678667207219555,0.12501387809481512
2012-05-18,14.175326347351074,14.212630271911621,14.132694244384766,7.802591323852539,9758,0.005276540406007557,-0.037007796309089125
2012-05-21,14.212630271911621,14.212630271911621,14.212630271911621,7.802591323852539,0,0.0,-1.0
2012-05-23,13.983480453491211,13.983480453491211,13.796961784362793,7.647534370422363,13698,0.005384541654487096,0.2372866046427604
2012-05-24,14.036770820617676,14.084732055664062,13.972822189331055,7.694345474243164,11259,0.006121071387642063,-0.17805519053876473
2012-05-25,13.972822189331055,13.972822189331055,13.903544425964355,7.632908344268799,2439,-0.007984711653515664,-0.7833733013589128
2012-05-29,14.201972007751465,14.25526237487793,14.201972007751465,7.825997352600098,3190,0.02529691169110926,0.30791307913079136
2012-05-30,14.111377716064453,14.12203598022461,14.09006118774414,7.74700403213501,3002,-0.01009370651509911,-0.05893416927899686
2012-05-31,14.12203598022461,14.164668083190918,14.12203598022461,7.770410537719727,4504,0.0030213622566381826,0.5003331112591605
2012-06-01,13.978151321411133,14.079402923583984,13.903544425964355,7.647534370422363,27397,-0.01581334302748716,5.082815275310835
2012-06-04,13.967493057250977,14.164668083190918,13.967493057250977,7.776261329650879,3378,0.01683247867788351,-0.8767018286673723
2012-06-05,14.239274978637695,14.420463562011719,14.239274978637695,7.916688919067383,1877,0.01805849668156778,-0.44434576672587334
2012-06-06,14.601652145385742,14.601652145385742,14.601652145385742,8.016159057617188,4316,0.012564613762987564,1.299413958444326
2012-06-07,14.633625984191895,14.654943466186523,14.233945846557617,7.8172197341918945,34715,-0.024817287430974222,7.043327154772937
2012-06-08,14.15933895111084,14.45776653289795,14.079402923583984,7.904989242553711,18577,0.011227714116557319,-0.46487109318738296
2012-06-11,14.409805297851562,14.415135383605957,14.345856666564941,7.87865686416626,5254,-0.003331108693443885,-0.7171771545459439
2012-06-12,14.361844062805176,14.372502326965332,14.12203598022461,7.7528581619262695,4879,-0.015967023873339148,-0.07137419109250098
2012-06-13,14.026111602783203,14.026111602783203,13.924860000610352,7.64461088180542,4504,-0.013962241777160878,-0.07686001229760198
2012-06-14,13.914201736450195,13.914201736450195,13.844923973083496,7.603649616241455,11259,-0.005358188428067012,1.499777975133215
2012-06-15,13.796961784362793,13.839594841003418,13.775646209716797,7.562690258026123,15200,-0.005386802428118509,0.35003108624211743
2012-06-18,14.020783424377441,14.036770820617676,13.962163925170898,7.7060465812683105,6755,0.01895573114210869,-0.5555921052631578
2012-06-19,14.100719451904297,14.12203598022461,14.079402923583984,7.744078159332275,7318,0.004935290445351237,0.08334566987416725
2012-06-20,14.106047630310059,14.106047630310059,14.09006118774414,7.735307216644287,2627,-0.0011325999696192302,-0.6410221371959552
2012-06-21,14.068744659423828,14.074073791503906,14.068744659423828,7.726525783538818,1501,-0.0011352403801847544,-0.428625808907499
2012-06-22,14.074073791503906,14.074073791503906,14.074073791503906,7.726525783538818,0,0.0,-1.0
2012-06-26,14.292566299438477,14.48441219329834,14.28190803527832,7.9400954246521,5817,0.02453764530896918,0.06890848952590956
2012-06-27,14.31921100616455,14.31921100616455,14.276578903198242,7.837700366973877,3941,-0.012895947995827717,-0.32250300842358604
2012-06-28,14.249933242797852,14.340527534484863,14.2179594039917,7.866954803466797,4316,0.0037325280532782834,0.0951535143364628
2012-06-29,14.94271183013916,14.94271183013916,14.926725387573242,8.194624900817871,2815,0.041651452885769435,-0.34777571825764597
2012-07-02,14.926725387573242,14.926725387573242,14.926725387573242,8.194624900817871,0,0.0,-1.0
2012-07-05,14.996003150939941,14.996003150939941,14.878764152526855,8.168293952941895,5442,-0.01098107139867266,-0.30947849257708415
2012-07-06,14.814814567565918,14.814814567565918,14.814814567565918,8.133183479309082,7694,-0.004298385175054431,0.41381844909959575
2012-07-09,15.075939178466797,15.09725570678711,15.022648811340332,8.270689964294434,6005,0.016906846542337206,-0.21952170522485048
2012-07-10,15.017318725585938,15.017318725585938,14.980015754699707,8.226805686950684,1314,-0.005305999563906205,-0.7811823480432972
2012-07-11,15.01198959350586,15.017318725585938,14.937382698059082,8.200475692749023,27772,-0.0032005124714959976,20.135464231354643
2012-07-12,14.94271183013916,15.01198959350586,14.937382698059082,8.232656478881836,23832,0.0039242584623799814,-0.14186950885784244
2012-07-13,15.02797794342041,15.29443073272705,15.02797794342041,8.378937721252441,16889,0.01776841323889089,-0.2913309835515273
2012-07-16,15.145216941833496,15.155875205993652,15.118572235107422,8.320423126220703,9383,-0.006983533829511668,-0.4444312866362722
2012-07-17,15.155875205993652,15.155875205993652,15.155875205993652,8.320423126220703,0,0.0,-1.0
2012-07-19,15.363709449768066,15.363709449768066,15.342392921447754,8.422821044921875,2627,0.005939987808400549,-0.36361434108527135
2012-07-20,15.363709449768066,15.363709449768066,15.337063789367676,8.419896125793457,4316,-0.00034726122196093723,0.6429387133612485
2012-07-23,15.187849998474121,15.235811233520508,15.155875205993652,8.346756935119629,10508,-0.00868647184966731,1.4346617238183503
2012-07-24,15.214494705200195,15.214494705200195,15.209165573120117,8.349679946899414,1877,0.00035019730447483077,-0.821374191092501
2012-07-25,15.209165573120117,15.209165573120117,15.209165573120117,8.349679946899414,0,0.0,-1.0
2012-07-27,15.48627758026123,15.571542739868164,15.438316345214844,8.522295951843262,7694,0.0062179563617061895,-0.19602925809822358
2012-07-30,15.534238815307617,15.758060455322266,15.507594108581543,8.65101432800293,11259,0.015103720509944019,0.4633480634260463
2012-07-31,15.768717765808105,15.768717765808105,15.758060455322266,8.653943061828613,2815,0.0003385422465667087,-0.7499777955413447
2012-08-01,15.784706115722656,15.816679954528809,15.752731323242188,8.68320083618164,31525,0.0033808605099425737,10.198934280639431
2012-08-02,15.715428352355957,15.720756530761719,15.656807899475098,8.61883544921875,5817,-0.007412633679355851,-0.8154797779540047
2012-08-03,15.875300407409668,15.891286849975586,15.827338218688965,8.68904972076416,2439,0.008146607735941336,-0.5807117070654977
2012-08-06,15.827338218688965,15.827338218688965,15.827338218688965,8.68904972076416,0,0.0,-1.0
2012-08-08,16.344257354736328,16.381561279296875,16.344257354736328,8.975762367248535,1126,0.005901641096344168,-0.8867772750125691
2012-08-09,16.52544593811035,16.578737258911133,16.227018356323242,8.908473014831543,22330,-0.007496784079592311,18.83126110124334
2012-08-10,16.120437622070312,16.216360092163086,16.061817169189453,8.852886199951172,11259,-0.0062397691262942034,-0.4957904164800716
2012-08-13,16.09912109375,16.157739639282227,15.933919906616211,8.85581111907959,24019,0.00033039158782299793,1.1333155697664092
2012-08-14,16.12576675415039,16.280309677124023,16.115108489990234,8.937726974487305,8257,0.009249955120568254,-0.6562304842000084
2012-08-15,16.349586486816406,16.578737258911133,16.349586486816406,9.072303771972656,6192,0.015057161386726303,-0.2500908320213152
2012-08-16,16.605382919311523,16.8878231048584,16.605382919311523,9.209808349609375,6005,0.015156522653211324,-0.030200258397932833
2012-08-17,16.759925842285156,16.759925842285156,16.58939552307129,9.107415199279785,3753,-0.011117837249450813,-0.3750208159866778
2012-08-20,16.58939552307129,16.58939552307129,16.58939552307129,9.107415199279785,0,0.0,-1.0
2012-08-22,16.434852600097656,16.434852600097656,16.434852600097656,9.022570610046387,188,-0.008041064664138342,-0.9705329153605016
2012-08-23,16.354915618896484,16.354915618896484,16.354915618896484,8.978684425354004,3941,-0.004864044471263762,19.96276595744681
2012-08-24,16.354915618896484,16.354915618896484,16.354915618896484,8.978684425354004,0,0.0,-1.0
2012-08-28,15.997867584228516,16.04050064086914,15.997867584228516,8.806075096130371,3941,-0.016661143231754716,-0.2222222222222222
2012-08-29,16.083133697509766,16.083133697509766,15.800692558288574,8.674423217773438,1689,-0.014950119879716284,-0.5714285714285714
2012-08-30,15.624833106994629,15.65147876739502,15.624833106994629,8.589579582214355,1501,-0.009780896484880008,-0.11130846654825344
2012-08-31,15.667466163635254,15.763388633728027,15.667466163635254,8.615915298461914,6005,0.003066007596237874,3.000666222518321
2012-09-04,15.901945114135742,15.901945114135742,15.875300407409668,8.71538257598877,2815,0.011544597884407315,-0.5312239800166527
2012-09-05,15.933919906616211,15.981881141662598,15.875300407409668,8.773894309997559,6192,0.006713616241011744,1.1996447602131437
2012-09-06,16.136423110961914,16.26432228088379,16.120437622070312,8.926024436950684,9383,0.017338951391262736,0.515342377260982
2012-09-07,16.25899314880371,16.25899314880371,16.253664016723633,8.923101425170898,6005,-0.0003274707346402339,-0.360012789086646
2012-09-10,16.253664016723633,16.253664016723633,16.253664016723633,8.923101425170898,0,0.0,-1.0
2012-09-12,15.885957717895508,15.885957717895508,15.768717765808105,8.694903373718262,8820,-0.006352314677927295,3.2732558139534884
2012-09-13,15.726085662841797,15.731414794921875,15.726085662841797,8.636391639709473,1501,-0.006729428895742573,-0.8298185941043084
2012-09-14,15.720756530761719,15.720756530761719,15.022648811340332,8.37601089477539,23644,-0.0301492516546924,14.752165223184544
2012-09-17,15.150546073913574,15.438316345214844,15.102584838867188,8.475479125976562,4691,0.011875370322550038,-0.8015987142615463
2012-09-18,15.667466163635254,15.683452606201172,15.662137031555176,8.598359107971191,2627,0.01449829327264962,-0.4399914730334683
2012-09-19,15.837995529174805,15.97655200958252,15.837995529174805,8.770968437194824,1689,0.020074682512807973,-0.3570612866387515
2012-09-20,15.864642143249512,15.896615982055664,15.853982925415039,8.718307495117188,5067,-0.00600400542479651,2.0
2012-09-21,15.891286849975586,16.13109588623047,15.843324661254883,8.849958419799805,14261,0.01510051403398549,1.8144858890862445
2012-09-24,15.923260688781738,16.12576675415039,15.859313011169434,8.814848899841309,13511,-0.0039671960356272296,-0.05259098239955118
2012-09-25,16.035171508789062,16.035171508789062,16.013856887817383,8.794373512268066,10696,-0.0023228291041507143,-0.20834875286803345
2012-09-26,15.795364379882812,15.928589820861816,15.795364379882812,8.741711616516113,6005,-0.005988134990910998,-0.4385751682872102
2012-09-27,15.992539405822754,16.035171508789062,15.955236434936523,8.762191772460938,130041,0.0023428084616896605,20.655453788509575
2012-09-28,15.933919906616211,16.093791961669922,15.90727424621582,8.835334777832031,9007,0.008347569565982038,-0.9307372290277681
2012-10-01,16.09912109375,16.12576675415039,16.04050064086914,8.8382568359375,26459,0.00033072409579770756,1.9376040857111136
2012-10-02,16.243005752563477,16.243005752563477,16.13109588623047,8.85581111907959,22330,0.0019861702899051092,-0.1560527608753165
2012-10-03,15.939249038696289,16.024513244628906,15.939249038696289,8.77682113647461,35091,-0.008919564966194726,0.571473354231975
2012-10-04,16.109779357910156,16.13109588623047,16.04582977294922,8.81777572631836,19328,0.0046662213125834295,-0.44920349947279925
2012-10-05,16.173728942871094,16.173728942871094,15.981881141662598,8.773894309997559,1689,-0.0049764722627076985,-0.9126138245033113
2012-10-08,15.981881141662598,15.981881141662598,15.981881141662598,8.773894309997559,0,0.0,-1.0
2012-10-10,16.019184112548828,16.019184112548828,15.965893745422363,8.765115737915039,31150,0.002342025091022659,1.912303664921466
2012-10-11,16.056488037109375,16.061817169189453,16.024513244628906,8.797297477722168,10508,0.0036715704355072543,-0.6626645264847513
2012-10-12,16.061817169189453,16.061817169189453,16.008527755737305,8.81192684173584,6380,0.0016629384252060397,-0.39284354777312525
2012-10-15,16.029842376708984,16.029842376708984,15.981881141662598,8.773894309997559,5067,-0.004316028993584964,-0.20579937304075235
2012-10-16,15.923260688781738,15.923260688781738,15.88062858581543,8.724159240722656,45599,-0.005668528422804298,7.9992105782514304
2012-10-17,16.003196716308594,16.003196716308594,15.97655200958252,8.770968437194824,2252,0.005365467912789912,-0.9506129520384219
2012-10-18,16.104450225830078,16.109779357910156,15.987210273742676,8.77682113647461,6380,0.0006672808506487105,1.8330373001776197
2012-10-19,15.896615982055664,15.896615982055664,15.720756530761719,8.630537986755371,6568,-0.016666985397630674,0.02946708463949843
2012-10-22,15.587530136108398,15.587530136108398,15.448973655700684,8.481332778930664,11259,-0.017288054122892582,0.7142204628501827
2012-10-23,15.39035415649414,15.39035415649414,15.32640552520752,8.431596755981445,25145,-0.005864175389129089,1.2333244515498714
2012-10-24,15.47562026977539,15.507594108581543,15.47562026977539,8.50766372680664,2815,0.009021656635942898,-0.8880493139789223
2012-10-25,15.539567947387695,15.603516578674316,15.539567947387695,8.554473876953125,20079,0.0055021156982253405,6.1328596802841915
2012-10-26,15.528909683227539,15.566213607788086,15.47562026977539,8.519365310668945,30962,-0.00410411754003559,0.5420090641964241
2012-10-31,15.624833106994629,15.837995529174805,15.624833106994629,8.694903373718262,12948,0.02060459396306058,-0.5818099605968607
2012-11-01,15.763388633728027,16.024513244628906,15.763388633728027,8.797297477722168,8820,0.011776336044562408,-0.31881371640407785
2012-11-02,16.024513244628906,16.024513244628906,16.024513244628906,8.797297477722168,0,0.0,-1.0
2012-11-06,16.163070678710938,16.163070678710938,16.077804565429688,8.826555252075195,2252,0.004662430764227565,-0.538430006148801
2012-11-07,15.981881141662598,15.981881141662598,15.816679954528809,8.697827339172363,33589,-0.014584162136476397,13.9151865008881
2012-11-08,15.512923240661621,15.763388633728027,15.177191734313965,8.59543228149414,86319,-0.011772486815996741,1.5698591800887196
2012-11-09,15.464961051940918,15.480949401855469,15.401013374328613,8.498891830444336,4128,-0.011231599282988336,-0.9521773885239634
2012-11-12,15.39035415649414,15.39035415649414,15.219823837280273,8.373085021972656,20829,-0.01480273087145556,4.0457848837209305
2012-11-13,15.347722053527832,15.347722053527832,15.235811233520508,8.381864547729492,9383,0.001048541336173825,-0.5495223006385328
2012-11-14,15.182520866394043,15.225152969360352,15.182520866394043,8.337977409362793,13886,-0.005235963682876155,0.4799104763934776
2012-11-15,15.171862602233887,15.241140365600586,15.070610046386719,8.367233276367188,19516,0.0035087486530658296,0.40544433242114364
2012-11-16,15.251798629760742,15.315747261047363,15.209165573120117,8.405268669128418,9383,0.004545755030956222,-0.5192150030744005
2012-11-19,15.427658081054688,15.448973655700684,15.310418128967285,8.469632148742676,6380,0.007657516035228795,-0.3200468933177022
2012-11-20,15.337063789367676,15.416999816894531,15.337063789367676,8.463778495788574,11822,-0.000691134260768389,0.8529780564263323
2012-11-21,15.363709449768066,15.502264976501465,15.363709449768066,8.510586738586426,751,0.005530419164577971,-0.9364743698189816
